Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
06/09/2026 11:00 AM ET,"316 RACCOON ST LAKE MARY, FL- 32746","$1,376,683.94","$1,169,992.00",Hidden,2024CA002295,16-20-30-300-053A-0000,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024CA002295&bypassPage=1,https://pcpao.gov/Parcel-Details/16-20-30-300-053A-0000
06/09/2026 11:00 AM ET,"411 GREEN SPRINGS CIR WINTER SPRINGS, FL- 32708","$34,726.19","$51,349.00",Hidden,2025CA002318,03-21-30-518-0000-0920,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA002318&bypassPage=1,https://pcpao.gov/Parcel-Details/03-21-30-518-0000-0920
06/09/2026 11:00 AM ET,"5101 FILLMORE PL SANFORD, FL- 32773","$89,683,156.32","$508,400.00","$15,843.20",2025CA002602,MULTIPLE,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA002602&bypassPage=1,https://pcpao.gov/Parcel-Details/MULTIPLE
06/09/2026 11:00 AM ET,"101 HALLMARK CT LAKE MARY, FL- 32746","$738,293.54","$117,128.00",Hidden,2025CA003023,15-20-30-510-0000-0100,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA003023&bypassPage=1,https://pcpao.gov/Parcel-Details/15-20-30-510-0000-0100
06/11/2026 11:00 AM ET,"1407 HISTORIC GOLDSBORO BLVD SANFORD, FL- 32771","$1,523,000.00","$41,999.00",Hidden,2024CA001873,35-19-30-502-0000-00E0,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024CA001873&bypassPage=1,https://pcpao.gov/Parcel-Details/35-19-30-502-0000-00E0
06/16/2026 11:00 AM ET,"2405 ALAQUA DR LONGWOOD, FL- 32779","$177,973.38","$3,341,875.00",Hidden,2023CA004021,15-20-29-5KW-0000-0240,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2023CA004021&bypassPage=1,https://pcpao.gov/Parcel-Details/15-20-29-5KW-0000-0240
06/16/2026 11:00 AM ET,"3760 BECONTREE PL OVIEDO, FL- 32765","$62,212.02","$411,008.00",Hidden,2024CA002397,35-21-31-509-0000-0690,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024CA002397&bypassPage=1,https://pcpao.gov/Parcel-Details/35-21-31-509-0000-0690
06/16/2026 11:00 AM ET,"860 CHARLOTTE ST LONGWOOD, FL- 32750","$500,080.25","$519,705.00",Hidden,2025CA000399,01-21-29-5CK-730H-0090,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA000399&bypassPage=1,https://pcpao.gov/Parcel-Details/01-21-29-5CK-730H-0090
06/16/2026 11:00 AM ET,"700 DRYWOOD AVE FERN PARK, FL- 32730","$21,056.14","$221,780.00",Hidden,2025CA000979,20-21-30-528-0000-1710,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA000979&bypassPage=1,https://pcpao.gov/Parcel-Details/20-21-30-528-0000-1710
06/16/2026 11:00 AM ET,"115 MEADOWFIELD LN LONGWOOD, FL- 32779","$133,442.03","$125,228.00",Hidden,2025CA001072,03-21-29-504-0C00-0060,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA001072&bypassPage=1,https://pcpao.gov/Parcel-Details/03-21-29-504-0C00-0060
06/16/2026 11:00 AM ET,"302 S OAK AVE SANFORD, FL- 32771","$5,789,785.73","$321,803.00",Hidden,2025CA001519,10-20-30-300-0160-0000,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA001519&bypassPage=1,https://pcpao.gov/Parcel-Details/10-20-30-300-0160-0000
06/23/2026 11:00 AM ET,"1217 GAIL ST APOPKA, FL- 32703","$135,939.18","$54,453.00",Hidden,2022CA000295,17-21-29-512-0000-0740,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2022CA000295&bypassPage=1,https://pcpao.gov/Parcel-Details/17-21-29-512-0000-0740
06/23/2026 11:00 AM ET,"1447 DUNBROOKE LOOP LONGWOOD, FL- 32779","$433,687.39","$568,854.00",Hidden,2023CA002908,13-20-29-515-0000-0290,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2023CA002908&bypassPage=1,https://pcpao.gov/Parcel-Details/13-20-29-515-0000-0290
06/23/2026 11:00 AM ET,"250 RAINTREE DR CASSELBERRY, FL- 32707","$324,241.13","$220,112.00",Hidden,2024CA001701,Property,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024CA001701&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
06/23/2026 11:00 AM ET,"335 SAN GABRIEL ST WINTER SPRINGS, FL- 32708","$20,535.65","$214,462.00","$20,535.65",2025CA002085,34-20-30-534-0000-0170,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA002085&bypassPage=1,https://pcpao.gov/Parcel-Details/34-20-30-534-0000-0170
06/25/2026 11:00 AM ET,"1902 DEERVIEW PL LONGWOOD, FL- 32750","$745,889.18","$387,890.00",Hidden,2015CA002225,30-20-30-515-0000-0370,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2015CA002225&bypassPage=1,https://pcpao.gov/Parcel-Details/30-20-30-515-0000-0370
06/25/2026 11:00 AM ET,"817 RIVERBEND BLVD LONGWOOD, FL- 32779","$454,623.74","$326,169.00",Hidden,2022CA001263,29-20-29-5EY-0C00-0160,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2022CA001263&bypassPage=1,https://pcpao.gov/Parcel-Details/29-20-29-5EY-0C00-0160
06/25/2026 11:00 AM ET,"3834 AIDEN PL APOPKA, FL- 32703","$131,060.94","$209,706.00",Hidden,2024CA000152,17-21-29-531-0000-0650,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024CA000152&bypassPage=1,https://pcpao.gov/Parcel-Details/17-21-29-531-0000-0650
06/25/2026 11:00 AM ET,"2361 ROANOKE CT LAKE MARY, FL- 32746","$138,823.32","$318,218.00",Hidden,2024CA001854,20-20-30-509-0000-1640,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024CA001854&bypassPage=1,https://pcpao.gov/Parcel-Details/20-20-30-509-0000-1640
06/30/2026 11:00 AM ET,"1160 ELM STREET OVIEDO, FL- 32765","$180,408.24","$981,517.00",Hidden,2009CA006707,Property,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2009CA006707&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
06/30/2026 11:00 AM ET,"631 PRAIRIE LANE ALTAMONTE SPRINGS, FL- 32714","$398,386.79","$383,868.00",Hidden,2020CA001903,10-21-29-503-0000-8650,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2020CA001903&bypassPage=1,https://pcpao.gov/Parcel-Details/10-21-29-503-0000-8650
06/30/2026 11:00 AM ET,"624 BONITA RD WINTER SPRINGS, FL- 32708","$198,842.46","$134,827.00",Hidden,2024CA001455,02-21-30-503-0F00-0280,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024CA001455&bypassPage=1,https://pcpao.gov/Parcel-Details/02-21-30-503-0F00-0280
06/30/2026 11:00 AM ET,"214 CADILLAC CT ALTAMONTE SPRINGS, FL- 32701","$178,117.98","$87,181.00",Hidden,2025CA000748,07-21-30-516-0000-0130,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA000748&bypassPage=1,https://pcpao.gov/Parcel-Details/07-21-30-516-0000-0130
06/30/2026 11:00 AM ET,"717 S LOCUST AVE SANFORD, FL- 32771","$186,605.80","$88,175.00",Hidden,2025CA000767,Property,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA000767&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
07/07/2026 11:00 AM ET,"1870 CROWLEY CIR E LONGWOOD, FL- 32779","$732,940.91","$671,154.00",Hidden,2023CA003090,24-20-29-501-0000-1770,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2023CA003090&bypassPage=1,https://pcpao.gov/Parcel-Details/24-20-29-501-0000-1770
07/07/2026 11:00 AM ET,"558 PORTLAND CIR APOPKA, FL- 32703","$60,196.23","$240,724.00",Hidden,2025CA000638,07-21-29-510-0000-1270,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA000638&bypassPage=1,https://pcpao.gov/Parcel-Details/07-21-29-510-0000-1270
07/09/2026 11:00 AM ET,"498 N PIN OAK PLACE UNIT 306 LONGWOOD, FL- 32779","$61,291.37","$39,031.00",Hidden,2015CA002599,33-20-29-5SH-0800-3060,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2015CA002599&bypassPage=1,https://pcpao.gov/Parcel-Details/33-20-29-5SH-0800-3060
07/23/2026 11:00 AM ET,"225 ALMADEN CT WINTER SPRINGS, FL- 32708","$6,049,491.79","$197,893.00",Hidden,2025CA000060,MULTIPLE,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA000060&bypassPage=1,https://pcpao.gov/Parcel-Details/MULTIPLE
08/04/2026 11:00 AM ET,"1187 SAWMILL CT WINTER PARK, FL- 32792","$116,031.05","$121,094.00",Hidden,2023CA002525,26-21-30-509-0000-0170,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2023CA002525&bypassPage=1,https://pcpao.gov/Parcel-Details/26-21-30-509-0000-0170
08/04/2026 11:00 AM ET,"508 BOXELDER AVE ALTAMONTE SPRINGS, FL- 32714","$333,503.75","$222,206.00",Hidden,2025CA002236,10-21-29-515-0000-1300,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA002236&bypassPage=1,https://pcpao.gov/Parcel-Details/10-21-29-515-0000-1300
08/06/2026 11:00 AM ET,"133 EASTERN FORK LONGWOOD, FL- 32750","$249,937.37","$255,985.00",Hidden,2025CA001818,36-20-29-508-0X00-0220,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA001818&bypassPage=1,https://pcpao.gov/Parcel-Details/36-20-29-508-0X00-0220
08/06/2026 11:00 AM ET,"2417 MARSHALL AVE SANFORD, FL- 32771","$329,519.25","$196,019.00",Hidden,2025CA001895,36-19-30-524-0600-0010,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA001895&bypassPage=1,https://pcpao.gov/Parcel-Details/36-19-30-524-0600-0010
08/20/2026 11:00 AM ET,"919 GREAT BEND RD ALTAMONTE SPRINGS, FL- 32714","$238,517.84","$304,614.00",Hidden,2024CA001430,10-21-29-507-0000-0020,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024CA001430&bypassPage=1,https://pcpao.gov/Parcel-Details/10-21-29-507-0000-0020
